Sample1,Sample2,Cozero,Isrep,PearsonR,Rsquared,NMI,Spearman
ENCLB817BKI,ENCLB584REF,True,False,0.5246659439741849,0.2752743527663225,0.19684749045530997,0.4096584548729617
ENCLB817BKI,ENCLB584REF,False,False,0.668449744397908,0.4468250607856286,0.4813765665333081,0.7158829887764591
ENCLB817BKI,ENCLB758GEG,True,False,0.4963098026010993,0.24632342015794215,0.22849635245609307,0.42904502850174825
ENCLB817BKI,ENCLB758GEG,False,False,0.6910737729043177,0.4775829595962085,0.522407288180387,0.7489789066476563
ENCLB817BKI,ENCLB605LCC,True,True,0.8491030877912054,0.7209760536965594,0.6284326351263663,0.7629782848207032
ENCLB817BKI,ENCLB605LCC,False,True,0.9148320253233215,0.8369176345571704,0.7665695432008272,0.9003710511666431
ENCLB817BKI,ENCLB293SLX,True,False,0.44452265742461317,0.19760039296384,0.21017062791196853,0.3796523174966118
ENCLB817BKI,ENCLB293SLX,False,False,0.7193057512874296,0.5174007638351735,0.5461410447200645,0.756837243459745
ENCLB817BKI,ENCLB907YRF,True,False,0.4889643076513843,0.2390860941569976,0.19537329359717603,0.403363880086073
ENCLB817BKI,ENCLB907YRF,False,False,0.6772437044630116,0.458659035234783,0.4908355181206915,0.7206657525522118
ENCLB817BKI,ENCLB918NXF,True,False,0.4977375535929479,0.2477426722566927,0.23309536609896025,0.43645551291460233
ENCLB817BKI,ENCLB918NXF,False,False,0.6921838707239067,0.47911851089033003,0.5223019320922155,0.7508788622250543
ENCLB734LAL,ENCLB404SKN,True,False,0.47865480083109374,0.229110418358654,0.2340334706160183,0.4031850007726517
ENCLB734LAL,ENCLB404SKN,False,False,0.7285859701719586,0.5308375159314142,0.5541840434908104,0.7629395170503944
ENCLB734LAL,ENCLB324GIU,True,False,0.43327528681898364,0.18772747416807253,0.19200995398874635,0.3690767348211372
ENCLB734LAL,ENCLB324GIU,False,False,0.7293909774065243,0.5320111979220448,0.5735386276780691,0.7805006420658405
ENCLB734LAL,ENCLB584REF,True,False,0.4331987342733039,0.18766114337599257,0.14678367212697438,0.32770072741238476
ENCLB734LAL,ENCLB584REF,False,False,0.6415668123265874,0.41160797467889865,0.5108951493410038,0.7299824184423764
ENCLB734LAL,ENCLB758GEG,True,False,0.4004051185843173,0.1603242589885212,0.1654633801099989,0.3407924891771951
ENCLB734LAL,ENCLB758GEG,False,False,0.6779833318212738,0.4596613982274754,0.5439751090627295,0.7613783181354599
ENCLB734LAL,ENCLB605LCC,True,False,0.48255397606190126,0.23285833981314996,0.2350700058550991,0.40333548524996843
ENCLB734LAL,ENCLB605LCC,False,False,0.7256226704554685,0.5265282598789254,0.5502526115874202,0.7582100564993187
ENCLB734LAL,ENCLB293SLX,True,True,0.7548803929925125,0.5698444077245302,0.5558669810273493,0.684452960167155
ENCLB734LAL,ENCLB293SLX,False,True,0.9018154602959396,0.8132711244287775,0.7621015375162401,0.898252078710298
ENCLB734LAL,ENCLB907YRF,True,False,0.4102842271037497,0.16833314701012125,0.14884708943420302,0.3277214305817939
